"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"1150","1563304575.134293","88.210.175.226","137.50.19.227","60","65535","0.068643000"
"1151","1563304575.134962","88.210.175.226","137.50.19.227","60","65535",""
"1152","1563304575.137196","88.210.175.226","137.50.19.227","60","65535","0.068661000"
"1153","1563304575.137984","88.210.175.226","137.50.19.227","60","65535",""
"1154","1563304575.138850","88.210.175.226","137.50.19.227","60","65535","0.067522000"
"1155","1563304575.141292","88.210.175.226","137.50.19.227","60","65535",""
"1156","1563304575.142254","88.210.175.226","137.50.19.227","60","65535","0.068703000"
"1157","1563304575.144146","88.210.175.226","137.50.19.227","60","65535",""
"1158","1563304575.144931","88.210.175.226","137.50.19.227","60","65535","0.067601000"
"1159","1563304575.146648","88.210.175.226","137.50.19.227","60","65535",""
"1160","1563304575.148197","88.210.175.226","137.50.19.227","60","65535","0.067485000"
"1161","1563304575.150074","88.210.175.226","137.50.19.227","60","65535","0.067451000"
"1162","1563304575.152487","88.210.175.226","137.50.19.227","60","65535",""
"1163","1563304575.152939","88.210.175.226","137.50.19.227","60","65535","0.068867000"
"1164","1563304575.153656","88.210.175.226","137.50.19.227","60","65535",""
"1165","1563304575.155995","88.210.175.226","137.50.19.227","60","65535","0.068733000"
"1166","1563304575.156007","88.210.175.226","137.50.19.227","60","65535",""
"1167","1563304575.158155","88.210.175.226","137.50.19.227","60","65535","0.067673000"
"1168","1563304575.159910","88.210.175.226","137.50.19.227","60","65535",""
"1169","1563304575.160992","88.210.175.226","137.50.19.227","60","65535","0.067173000"
"1170","1563304575.161617","88.210.175.226","137.50.19.227","60","65535",""
"1171","1563304575.164158","88.210.175.226","137.50.19.227","60","65535","0.065706000"
"1172","1563304576.775075","88.210.175.226","137.50.19.227","60","65535",""
"1173","1563304576.775255","137.50.19.227","88.210.175.226","85","31088","0.000180000"
"1174","1563304576.775320","137.50.19.227","88.210.175.226","54","31088",""
"1175","1563304576.800290","88.210.175.226","137.50.19.227","60","65535","0.025035000"
"1176","1563304576.800303","88.210.175.226","137.50.19.227","60","65535","0.024983000"
