"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"382","1563798632.452284","192.168.121.214","137.50.19.137","54","65535","0.000038000"
"383","1563798632.453710","137.50.19.137","192.168.121.214","1514","8192",""
"384","1563798632.454186","137.50.19.137","192.168.121.214","1514","8192",""
"385","1563798632.454207","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"386","1563798632.454569","137.50.19.137","192.168.121.214","1514","8192",""
"387","1563798632.454984","137.50.19.137","192.168.121.214","1514","8192",""
"388","1563798632.455004","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"389","1563798632.456412","137.50.19.137","192.168.121.214","1514","8192",""
"390","1563798632.456905","137.50.19.137","192.168.121.214","1514","8192",""
"391","1563798632.456921","192.168.121.214","137.50.19.137","54","65535","0.000016000"
"392","1563798632.457236","137.50.19.137","192.168.121.214","1514","8192",""
"393","1563798632.460258","137.50.19.137","192.168.121.214","1514","8192",""
"394","1563798632.460272","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"395","1563798632.464423","137.50.19.137","192.168.121.214","384","8192",""
"396","1563798632.465183","137.50.19.137","192.168.121.214","1514","8192",""
"397","1563798632.465197","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"398","1563798632.465610","137.50.19.137","192.168.121.214","1514","8192",""
"399","1563798632.466555","137.50.19.137","192.168.121.214","1514","8192",""
"400","1563798632.466569","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"401","1563798632.467093","137.50.19.137","192.168.121.214","1514","8192",""
"402","1563798632.468010","137.50.19.137","192.168.121.214","1514","8192",""
"403","1563798632.468024","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"404","1563798632.468772","137.50.19.137","192.168.121.214","1349","8192",""
"405","1563798632.469823","137.50.19.137","192.168.121.214","1514","8192",""
"406","1563798632.469853","192.168.121.214","137.50.19.137","54","65535","0.000030000"
"407","1563798632.470118","137.50.19.137","192.168.121.214","1514","8192",""
"408","1563798632.471159","137.50.19.137","192.168.121.214","1514","8192",""
"409","1563798632.471172","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"410","1563798632.471597","137.50.19.137","192.168.121.214","1349","8192",""
"411","1563798632.472612","137.50.19.137","192.168.121.214","1514","8192",""
"412","1563798632.472625","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"413","1563798632.473018","137.50.19.137","192.168.121.214","1184","8192",""
"414","1563798632.474029","137.50.19.137","192.168.121.214","1514","8192",""
"415","1563798632.474042","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"416","1563798632.474511","137.50.19.137","192.168.121.214","1514","8192",""
"417","1563798632.475708","137.50.19.137","192.168.121.214","1514","8192",""
"418","1563798632.475731","192.168.121.214","137.50.19.137","54","65535","0.000023000"
"419","1563798632.475904","137.50.19.137","192.168.121.214","1514","8192",""
"420","1563798632.476528","137.50.19.137","192.168.121.214","1514","8192",""
"421","1563798632.476551","192.168.121.214","137.50.19.137","54","65535","0.000023000"
"422","1563798632.480315","137.50.19.137","192.168.121.214","1514","8192",""
"423","1563798632.489722","137.50.19.137","192.168.121.214","1514","8192",""
"424","1563798632.489753","192.168.121.214","137.50.19.137","54","65535","0.000031000"
"425","1563798632.489822","137.50.19.137","192.168.121.214","1514","8192",""
"426","1563798632.490303","137.50.19.137","192.168.121.214","1514","8192",""
"427","1563798632.490322","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"428","1563798632.491739","137.50.19.137","192.168.121.214","1514","8192",""
"429","1563798632.491933","137.50.19.137","192.168.121.214","714","8192",""
"430","1563798632.491968","192.168.121.214","137.50.19.137","54","65535","0.000035000"
"431","1563798632.492617","137.50.19.137","192.168.121.214","1514","8192",""
"432","1563798632.493572","137.50.19.137","192.168.121.214","1514","8192",""
"433","1563798632.493593","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"434","1563798632.493921","137.50.19.137","192.168.121.214","1514","8192",""
"435","1563798632.494949","137.50.19.137","192.168.121.214","1514","8192",""
"436","1563798632.494970","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"437","1563798632.500911","137.50.19.137","192.168.121.214","1514","8192",""
"438","1563798632.501327","137.50.19.137","192.168.121.214","1514","8192",""
"439","1563798632.501347","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"440","1563798632.501661","137.50.19.137","192.168.121.214","1514","8192",""
"441","1563798632.502683","137.50.19.137","192.168.121.214","1184","8192",""
"442","1563798632.502703","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"443","1563798632.503265","137.50.19.137","192.168.121.214","1514","8192",""
"444","1563798632.504192","137.50.19.137","192.168.121.214","1514","8192",""
"445","1563798632.504212","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"446","1563798632.504608","137.50.19.137","192.168.121.214","1514","8192",""
"447","1563798632.505619","137.50.19.137","192.168.121.214","1514","8192",""
"448","1563798632.505640","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"449","1563798632.510366","137.50.19.137","192.168.121.214","1514","8192",""
"450","1563798632.510851","137.50.19.137","192.168.121.214","1349","8192",""
"451","1563798632.510875","192.168.121.214","137.50.19.137","54","65535","0.000024000"
"452","1563798632.511206","137.50.19.137","192.168.121.214","1514","8192",""
"453","1563798632.512230","137.50.19.137","192.168.121.214","1514","8192",""
"454","1563798632.512251","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"455","1563798632.512740","137.50.19.137","192.168.121.214","1514","8192",""
"456","1563798632.513693","137.50.19.137","192.168.121.214","1514","8192",""
"457","1563798632.513713","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"458","1563798632.514148","137.50.19.137","192.168.121.214","1514","8192",""
"459","1563798632.515154","137.50.19.137","192.168.121.214","1514","8192",""
"460","1563798632.515176","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"461","1563798632.515510","137.50.19.137","192.168.121.214","1514","8192",""
"462","1563798632.516537","137.50.19.137","192.168.121.214","1514","8192",""
"463","1563798632.516563","192.168.121.214","137.50.19.137","54","65535","0.000026000"
"464","1563798632.516625","137.50.19.137","192.168.121.214","549","8192",""
"465","1563798632.517885","137.50.19.137","192.168.121.214","1514","8192",""
"466","1563798632.517904","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"467","1563798632.518679","137.50.19.137","192.168.121.214","1349","8192",""
"468","1563798632.530718","137.50.19.137","192.168.121.214","1514","8192",""
"469","1563798632.530738","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"470","1563798632.531110","137.50.19.137","192.168.121.214","1514","8192",""
"471","1563798632.532344","137.50.19.137","192.168.121.214","1514","8192",""
"472","1563798632.532368","192.168.121.214","137.50.19.137","54","65535","0.000024000"
"473","1563798632.532531","137.50.19.137","192.168.121.214","1514","8192",""
"474","1563798632.533279","137.50.19.137","192.168.121.214","1514","8192",""
"475","1563798632.533302","192.168.121.214","137.50.19.137","54","65535","0.000023000"
"476","1563798632.534208","137.50.19.137","192.168.121.214","1349","8192",""
"477","1563798632.535216","137.50.19.137","192.168.121.214","1514","8192",""
"478","1563798632.535245","192.168.121.214","137.50.19.137","54","65535","0.000029000"
"479","1563798632.535318","137.50.19.137","192.168.121.214","1514","8192",""
"480","1563798632.535725","137.50.19.137","192.168.121.214","1514","8192",""
"481","1563798632.535741","192.168.121.214","137.50.19.137","54","65535","0.000016000"
"482","1563798632.537298","137.50.19.137","192.168.121.214","1349","8192",""
"483","1563798632.537449","137.50.19.137","192.168.121.214","1514","8192",""
"484","1563798632.537474","192.168.121.214","137.50.19.137","54","65535","0.000025000"
"485","1563798632.538090","137.50.19.137","192.168.121.214","1514","8192",""
"486","1563798632.540623","137.50.19.137","192.168.121.214","1514","8192",""
"487","1563798632.540656","192.168.121.214","137.50.19.137","54","65535","0.000033000"
"488","1563798632.540838","137.50.19.137","192.168.121.214","1514","8192",""
"489","1563798632.541264","137.50.19.137","192.168.121.214","1514","8192",""
"490","1563798632.541288","192.168.121.214","137.50.19.137","54","65535","0.000024000"
"491","1563798632.542593","137.50.19.137","192.168.121.214","1184","8192",""
"492","1563798632.543126","137.50.19.137","192.168.121.214","1514","8192",""
"493","1563798632.543143","192.168.121.214","137.50.19.137","54","65535","0.000017000"
"494","1563798632.543440","137.50.19.137","192.168.121.214","1514","8192",""
"495","1563798632.544416","137.50.19.137","192.168.121.214","1514","8192",""
"496","1563798632.544432","192.168.121.214","137.50.19.137","54","65535","0.000016000"
"497","1563798632.544892","137.50.19.137","192.168.121.214","1514","8192",""
"498","1563798632.545670","137.50.19.137","192.168.121.214","879","8192",""
"499","1563798632.545684","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"500","1563798632.546243","137.50.19.137","192.168.121.214","1514","8192",""
"501","1563798632.547257","137.50.19.137","192.168.121.214","1514","8192",""
"502","1563798632.547272","192.168.121.214","137.50.19.137","54","65535","0.000015000"
"503","1563798632.547719","137.50.19.137","192.168.121.214","1514","8192",""
"504","1563798632.549322","137.50.19.137","192.168.121.214","1514","8192",""
"505","1563798632.549336","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"506","1563798632.549909","137.50.19.137","192.168.121.214","1514","8192",""
"507","1563798632.554190","137.50.19.137","192.168.121.214","1514","8192",""
"508","1563798632.554205","192.168.121.214","137.50.19.137","54","65535","0.000015000"
"509","1563798632.554719","137.50.19.137","192.168.121.214","1514","8192",""
"510","1563798632.555735","137.50.19.137","192.168.121.214","1514","8192",""
"511","1563798632.555749","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"512","1563798632.556176","137.50.19.137","192.168.121.214","1514","8192",""
"513","1563798632.557123","137.50.19.137","192.168.121.214","1514","8192",""
"514","1563798632.557137","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"515","1563798632.581215","137.50.19.137","192.168.121.214","1514","8192",""
"516","1563798632.581671","137.50.19.137","192.168.121.214","1514","8192",""
"517","1563798632.581684","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"518","1563798632.582078","137.50.19.137","192.168.121.214","1514","8192",""
"519","1563798632.583343","137.50.19.137","192.168.121.214","1514","8192",""
"520","1563798632.583366","192.168.121.214","137.50.19.137","54","65535","0.000023000"
"521","1563798632.583541","137.50.19.137","192.168.121.214","1514","8192",""
"522","1563798632.584136","137.50.19.137","192.168.121.214","1514","8192",""
"523","1563798632.584160","192.168.121.214","137.50.19.137","54","65535","0.000024000"
"524","1563798632.585602","137.50.19.137","192.168.121.214","1514","8192",""
"525","1563798632.585858","137.50.19.137","192.168.121.214","1514","8192",""
"526","1563798632.585935","192.168.121.214","137.50.19.137","54","65535","0.000077000"
"527","1563798632.586373","137.50.19.137","192.168.121.214","1514","8192",""
"528","1563798632.587276","137.50.19.137","192.168.121.214","1514","8192",""
"529","1563798632.587295","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"530","1563798632.587788","137.50.19.137","192.168.121.214","1514","8192",""
"531","1563798632.589380","137.50.19.137","192.168.121.214","1514","8192",""
"532","1563798632.589393","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"533","1563798632.589924","137.50.19.137","192.168.121.214","1514","8192",""
"534","1563798632.590969","137.50.19.137","192.168.121.214","1514","8192",""
"535","1563798632.590982","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"536","1563798632.591410","137.50.19.137","192.168.121.214","1514","8192",""
"537","1563798632.592314","137.50.19.137","192.168.121.214","1514","8192",""
"538","1563798632.592327","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"539","1563798632.592852","137.50.19.137","192.168.121.214","1514","8192",""
"540","1563798632.593838","137.50.19.137","192.168.121.214","1514","8192",""
"541","1563798632.593851","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"542","1563798632.594305","137.50.19.137","192.168.121.214","1514","8192",""
"543","1563798632.595151","137.50.19.137","192.168.121.214","1184","8192",""
"544","1563798632.595164","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"545","1563798632.595750","137.50.19.137","192.168.121.214","1514","8192",""
"546","1563798632.600713","137.50.19.137","192.168.121.214","1349","8192",""
"547","1563798632.600726","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"548","1563798632.601235","137.50.19.137","192.168.121.214","1514","8192",""
"549","1563798632.602187","137.50.19.137","192.168.121.214","1514","8192",""
"550","1563798632.602200","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"551","1563798632.602639","137.50.19.137","192.168.121.214","1514","8192",""
"552","1563798632.603548","137.50.19.137","192.168.121.214","1349","8192",""
"553","1563798632.603561","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"554","1563798632.604042","137.50.19.137","192.168.121.214","1514","8192",""
"555","1563798632.604999","137.50.19.137","192.168.121.214","1514","8192",""
"556","1563798632.605011","192.168.121.214","137.50.19.137","54","65535","0.000012000"
"557","1563798632.605463","137.50.19.137","192.168.121.214","1514","8192",""
"558","1563798632.606408","137.50.19.137","192.168.121.214","1514","8192",""
"559","1563798632.606419","192.168.121.214","137.50.19.137","54","65535","0.000011000"
"560","1563798632.606876","137.50.19.137","192.168.121.214","1514","8192",""
"561","1563798632.620008","137.50.19.137","192.168.121.214","1514","8192",""
"562","1563798632.620020","192.168.121.214","137.50.19.137","54","65535","0.000012000"
"563","1563798632.620402","137.50.19.137","192.168.121.214","1514","8192",""
"564","1563798632.621661","137.50.19.137","192.168.121.214","1514","8192",""
"565","1563798632.621683","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"566","1563798632.630844","137.50.19.137","192.168.121.214","714","8192",""
"567","1563798632.631189","137.50.19.137","192.168.121.214","1514","8192",""
"568","1563798632.631207","192.168.121.214","137.50.19.137","54","65535","0.000018000"
"569","1563798632.631436","137.50.19.137","192.168.121.214","1349","8192",""
"570","1563798632.632817","137.50.19.137","192.168.121.214","1514","8192",""
"571","1563798632.632839","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"572","1563798632.633053","137.50.19.137","192.168.121.214","1514","8192",""
"573","1563798632.633673","137.50.19.137","192.168.121.214","1514","8192",""
"574","1563798632.633696","192.168.121.214","137.50.19.137","54","65535","0.000023000"
"575","1563798632.635216","137.50.19.137","192.168.121.214","1514","8192",""
"576","1563798632.635431","137.50.19.137","192.168.121.214","1514","8192",""
"577","1563798632.635448","192.168.121.214","137.50.19.137","54","65535","0.000017000"
"578","1563798632.636017","137.50.19.137","192.168.121.214","1514","8192",""
"579","1563798632.636874","137.50.19.137","192.168.121.214","1514","8192",""
"580","1563798632.636895","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"581","1563798632.637318","137.50.19.137","192.168.121.214","1514","8192",""
"582","1563798632.638953","137.50.19.137","192.168.121.214","1514","8192",""
"583","1563798632.638972","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"584","1563798632.639554","137.50.19.137","192.168.121.214","1514","8192",""
"585","1563798632.640588","137.50.19.137","192.168.121.214","1514","8192",""
"586","1563798632.640608","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"587","1563798632.644960","137.50.19.137","192.168.121.214","1514","8192",""
"588","1563798632.645575","137.50.19.137","192.168.121.214","1514","8192",""
"589","1563798632.645599","192.168.121.214","137.50.19.137","54","65535","0.000024000"
"590","1563798632.645768","137.50.19.137","192.168.121.214","1514","8192",""
"591","1563798632.646284","137.50.19.137","192.168.121.214","1514","8192",""
"592","1563798632.646304","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"593","1563798632.647754","137.50.19.137","192.168.121.214","1514","8192",""
"594","1563798632.648504","137.50.19.137","192.168.121.214","1514","8192",""
"595","1563798632.648524","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"596","1563798632.648978","137.50.19.137","192.168.121.214","1514","8192",""
"597","1563798632.649991","137.50.19.137","192.168.121.214","1514","8192",""
"598","1563798632.650011","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"599","1563798632.650469","137.50.19.137","192.168.121.214","1514","8192",""
"600","1563798632.651115","137.50.19.137","192.168.121.214","219","8192",""
"601","1563798632.651136","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"602","1563798632.651874","137.50.19.137","192.168.121.214","1514","8192",""
"603","1563798632.652902","137.50.19.137","192.168.121.214","1514","8192",""
"604","1563798632.652924","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"605","1563798632.653252","137.50.19.137","192.168.121.214","1514","8192",""
"606","1563798632.654175","137.50.19.137","192.168.121.214","1349","8192",""
"607","1563798632.654195","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"608","1563798632.669759","137.50.19.137","192.168.121.214","1514","8192",""
"609","1563798632.670257","137.50.19.137","192.168.121.214","1514","8192",""
"610","1563798632.670282","192.168.121.214","137.50.19.137","54","65535","0.000025000"
"611","1563798632.670545","137.50.19.137","192.168.121.214","1514","8192",""
"612","1563798632.671123","137.50.19.137","192.168.121.214","1514","8192",""
"613","1563798632.671147","192.168.121.214","137.50.19.137","54","65535","0.000024000"
"614","1563798632.672568","137.50.19.137","192.168.121.214","1514","8192",""
"615","1563798632.672854","137.50.19.137","192.168.121.214","1184","8192",""
"616","1563798632.672871","192.168.121.214","137.50.19.137","54","65535","0.000017000"
"617","1563798632.680626","137.50.19.137","192.168.121.214","1514","8192",""
"618","1563798632.681051","137.50.19.137","192.168.121.214","1349","8192",""
"619","1563798632.681071","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"620","1563798632.681378","137.50.19.137","192.168.121.214","1514","8192",""
"621","1563798632.682516","137.50.19.137","192.168.121.214","1514","8192",""
"622","1563798632.682536","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"623","1563798632.682980","137.50.19.137","192.168.121.214","1514","8192",""
"624","1563798632.684039","137.50.19.137","192.168.121.214","1349","8192",""
"625","1563798632.684063","192.168.121.214","137.50.19.137","54","65535","0.000024000"
"626","1563798632.684289","137.50.19.137","192.168.121.214","1514","8192",""
"627","1563798632.684995","137.50.19.137","192.168.121.214","1514","8192",""
"628","1563798632.685019","192.168.121.214","137.50.19.137","54","65535","0.000024000"
"629","1563798632.686013","137.50.19.137","192.168.121.214","1514","8192",""
"630","1563798632.691470","137.50.19.137","192.168.121.214","1514","8192",""
"631","1563798632.691496","192.168.121.214","137.50.19.137","54","65535","0.000026000"
"632","1563798632.691690","137.50.19.137","192.168.121.214","1514","8192",""
"633","1563798632.692222","137.50.19.137","192.168.121.214","1514","8192",""
"634","1563798632.692244","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"635","1563798632.693587","137.50.19.137","192.168.121.214","879","8192",""
"636","1563798632.694019","137.50.19.137","192.168.121.214","1514","8192",""
"637","1563798632.694041","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"638","1563798632.694269","137.50.19.137","192.168.121.214","1349","8192",""
"639","1563798632.695491","137.50.19.137","192.168.121.214","1514","8192",""
"640","1563798632.695516","192.168.121.214","137.50.19.137","54","65535","0.000025000"
"641","1563798632.695718","137.50.19.137","192.168.121.214","1514","8192",""
"642","1563798632.696923","137.50.19.137","192.168.121.214","1514","8192",""
"643","1563798632.696948","192.168.121.214","137.50.19.137","54","65535","0.000025000"
"644","1563798632.697114","137.50.19.137","192.168.121.214","1349","8192",""
"645","1563798632.698386","137.50.19.137","192.168.121.214","1514","8192",""
"646","1563798632.698405","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"647","1563798632.699000","137.50.19.137","192.168.121.214","1514","8192",""
"648","1563798632.700031","137.50.19.137","192.168.121.214","1514","8192",""
"649","1563798632.700050","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"650","1563798632.700390","137.50.19.137","192.168.121.214","1514","8192",""
"651","1563798632.701437","137.50.19.137","192.168.121.214","1514","8192",""
"652","1563798632.701456","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"653","1563798632.709854","137.50.19.137","192.168.121.214","1514","8192",""
"654","1563798632.710267","137.50.19.137","192.168.121.214","1514","8192",""
"655","1563798632.710287","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"656","1563798632.721212","137.50.19.137","192.168.121.214","1514","8192",""
"657","1563798632.721297","137.50.19.137","192.168.121.214","1514","8192",""
"658","1563798632.721313","192.168.121.214","137.50.19.137","54","65535","0.000016000"
"659","1563798632.721665","137.50.19.137","192.168.121.214","1514","8192",""
"660","1563798632.723018","137.50.19.137","192.168.121.214","1514","8192",""
"661","1563798632.723041","192.168.121.214","137.50.19.137","54","65535","0.000023000"
"662","1563798632.723225","137.50.19.137","192.168.121.214","1514","8192",""
"663","1563798632.723868","137.50.19.137","192.168.121.214","1514","8192",""
"664","1563798632.723890","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"665","1563798632.725163","137.50.19.137","192.168.121.214","1514","8192",""
"666","1563798632.725694","137.50.19.137","192.168.121.214","1514","8192",""
"667","1563798632.725714","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"668","1563798632.725939","137.50.19.137","192.168.121.214","1514","8192",""
"669","1563798632.726108","137.50.19.137","192.168.121.214","384","8192",""
"670","1563798632.726124","192.168.121.214","137.50.19.137","54","65535","0.000016000"
"671","1563798632.727681","137.50.19.137","192.168.121.214","1514","8192",""
"672","1563798632.728986","137.50.19.137","192.168.121.214","1514","8192",""
"673","1563798632.729005","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"674","1563798632.729481","137.50.19.137","192.168.121.214","1514","8192",""
"675","1563798632.730577","137.50.19.137","192.168.121.214","1349","8192",""
"676","1563798632.730595","192.168.121.214","137.50.19.137","54","65535","0.000018000"
"677","1563798632.734985","137.50.19.137","192.168.121.214","1514","8192",""
"678","1563798632.735420","137.50.19.137","192.168.121.214","1514","8192",""
"679","1563798632.735441","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"680","1563798632.735754","137.50.19.137","192.168.121.214","1514","8192",""
"681","1563798632.736802","137.50.19.137","192.168.121.214","1514","8192",""
"682","1563798632.736821","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"683","1563798632.737259","137.50.19.137","192.168.121.214","1514","8192",""
"684","1563798632.738703","137.50.19.137","192.168.121.214","1514","8192",""
"685","1563798632.738723","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"686","1563798632.739181","137.50.19.137","192.168.121.214","1514","8192",""
"687","1563798632.740159","137.50.19.137","192.168.121.214","1514","8192",""
"688","1563798632.740180","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"689","1563798632.740652","137.50.19.137","192.168.121.214","1514","8192",""
"690","1563798632.741663","137.50.19.137","192.168.121.214","1514","8192",""
"691","1563798632.741685","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"692","1563798632.742017","137.50.19.137","192.168.121.214","1514","8192",""
"693","1563798632.743034","137.50.19.137","192.168.121.214","1514","8192",""
"694","1563798632.743053","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"695","1563798632.743428","137.50.19.137","192.168.121.214","1514","8192",""
"696","1563798632.744460","137.50.19.137","192.168.121.214","1514","8192",""
"697","1563798632.744479","192.168.121.214","137.50.19.137","54","65535","0.000019000"
"698","1563798632.744930","137.50.19.137","192.168.121.214","1514","8192",""
"699","1563798632.761198","137.50.19.137","192.168.121.214","1514","8192",""
"700","1563798632.761213","192.168.121.214","137.50.19.137","54","65535","0.000015000"
"701","1563798632.761848","137.50.19.137","192.168.121.214","1514","8192",""
"702","1563798632.762854","137.50.19.137","192.168.121.214","1679","8192",""
"703","1563798632.762874","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"704","1563798632.763638","137.50.19.137","192.168.121.214","1514","8192",""
"705","1563798632.764612","137.50.19.137","192.168.121.214","1514","8192",""
"706","1563798632.764632","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"707","1563798632.764931","137.50.19.137","192.168.121.214","1514","8192",""
"708","1563798632.765884","137.50.19.137","192.168.121.214","1184","8192",""
"709","1563798632.765905","192.168.121.214","137.50.19.137","54","65535","0.000021000"
"710","1563798632.766390","137.50.19.137","192.168.121.214","1514","8192",""
"711","1563798632.767401","137.50.19.137","192.168.121.214","1514","8192",""
"712","1563798632.767421","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"713","1563798632.767774","137.50.19.137","192.168.121.214","1514","8192",""
"714","1563798632.769499","137.50.19.137","192.168.121.214","1514","8192",""
"715","1563798632.769511","192.168.121.214","137.50.19.137","54","65535","0.000012000"
"716","1563798632.770063","137.50.19.137","192.168.121.214","1349","8192",""
"717","1563798632.771114","137.50.19.137","192.168.121.214","1514","8192",""
"718","1563798632.771129","192.168.121.214","137.50.19.137","54","65535","0.000015000"
"719","1563798632.771578","137.50.19.137","192.168.121.214","1514","8192",""
"720","1563798632.772532","137.50.19.137","192.168.121.214","1514","8192",""
"721","1563798632.772545","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"722","1563798632.773022","137.50.19.137","192.168.121.214","1514","8192",""
"723","1563798632.773976","137.50.19.137","192.168.121.214","1514","8192",""
"724","1563798632.773989","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"725","1563798632.774335","137.50.19.137","192.168.121.214","1514","8192",""
"726","1563798632.775400","137.50.19.137","192.168.121.214","1514","8192",""
"727","1563798632.775413","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"728","1563798632.780099","137.50.19.137","192.168.121.214","1514","8192",""
"729","1563798632.780646","137.50.19.137","192.168.121.214","1514","8192",""
"730","1563798632.780660","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"731","1563798632.781124","137.50.19.137","192.168.121.214","1514","8192",""
"732","1563798632.782112","137.50.19.137","192.168.121.214","1514","8192",""
"733","1563798632.782125","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"734","1563798632.782567","137.50.19.137","192.168.121.214","1514","8192",""
"735","1563798632.783544","137.50.19.137","192.168.121.214","1514","8192",""
"736","1563798632.783558","192.168.121.214","137.50.19.137","54","65535","0.000014000"
"737","1563798632.783709","137.50.19.137","192.168.121.214","549","8192",""
"738","1563798632.784906","137.50.19.137","192.168.121.214","1514","8192",""
"739","1563798632.784919","192.168.121.214","137.50.19.137","54","65535","0.000013000"
"740","1563798632.785392","137.50.19.137","192.168.121.214","1514","8192",""
"741","1563798632.786576","137.50.19.137","192.168.121.214","1514","8192",""
"742","1563798632.786604","192.168.121.214","137.50.19.137","54","65535","0.000028000"
"743","1563798632.786769","137.50.19.137","192.168.121.214","1349","8192",""
"744","1563798632.787179","137.50.19.137","192.168.121.214","1514","8192",""
"745","1563798632.787196","192.168.121.214","137.50.19.137","54","65535","0.000017000"
"746","1563798632.800500","137.50.19.137","192.168.121.214","1514","8192",""
"747","1563798632.800925","137.50.19.137","192.168.121.214","1514","8192",""
"748","1563798632.800941","192.168.121.214","137.50.19.137","54","65535","0.000016000"
"749","1563798632.801190","137.50.19.137","192.168.121.214","1349","8192",""
"750","1563798632.802500","137.50.19.137","192.168.121.214","1514","8192",""
"751","1563798632.802523","192.168.121.214","137.50.19.137","54","65535","0.000023000"
"752","1563798632.802730","137.50.19.137","192.168.121.214","1514","8192",""
"753","1563798632.803668","137.50.19.137","192.168.121.214","1514","8192",""
"754","1563798632.803680","192.168.121.214","137.50.19.137","54","65535","0.000012000"
"755","1563798632.804122","137.50.19.137","192.168.121.214","1514","8192",""
"756","1563798632.805329","137.50.19.137","192.168.121.214","1514","8192",""
"757","1563798632.805349","192.168.121.214","137.50.19.137","54","65535","0.000020000"
"758","1563798632.810396","137.50.19.137","192.168.121.214","1514","8192",""
"759","1563798632.810670","137.50.19.137","192.168.121.214","1514","8192",""
"760","1563798632.810686","192.168.121.214","137.50.19.137","54","65535","0.000016000"
"761","1563798632.811232","137.50.19.137","192.168.121.214","1514","8192",""
"762","1563798632.812303","137.50.19.137","192.168.121.214","1514","8192",""
"763","1563798632.812325","192.168.121.214","137.50.19.137","54","65535","0.000022000"
"764","1563798632.812527","137.50.19.137","192.168.121.214","1514","8192",""
"765","1563798632.813747","137.50.19.137","192.168.121.214","1514","8192",""
