"No.","Time","Source","Destination","Length","wsize","ack_rtt"
"1146","1563559107.117544","137.50.19.137","10.8.0.6","1398","31088",""
"1147","1563559107.117630","137.50.19.137","10.8.0.6","1398","31088",""
"1148","1563559107.117643","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"1149","1563559107.117722","137.50.19.137","10.8.0.6","1398","31088",""
"1150","1563559107.117804","137.50.19.137","10.8.0.6","1398","31088",""
"1151","1563559107.117816","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"1152","1563559107.125623","137.50.19.137","10.8.0.6","1398","31088",""
"1153","1563559107.135302","137.50.19.137","10.8.0.6","1398","31088",""
"1154","1563559107.135334","10.8.0.6","137.50.19.137","52","65535","0.000032000"
"1155","1563559107.169232","137.50.19.137","10.8.0.6","1398","31088",""
"1156","1563559107.169506","137.50.19.137","10.8.0.6","1398","31088",""
"1157","1563559107.169533","10.8.0.6","137.50.19.137","52","65535","0.000027000"
"1158","1563559107.169648","137.50.19.137","10.8.0.6","1398","31088",""
"1159","1563559107.169751","137.50.19.137","10.8.0.6","1398","31088",""
"1160","1563559107.169765","10.8.0.6","137.50.19.137","52","65535","0.000014000"
"1161","1563559107.169863","137.50.19.137","10.8.0.6","1398","31088",""
"1162","1563559107.170209","137.50.19.137","10.8.0.6","1398","31088",""
"1163","1563559107.170227","10.8.0.6","137.50.19.137","52","65535","0.000018000"
"1164","1563559107.170326","137.50.19.137","10.8.0.6","1398","31088",""
"1165","1563559107.170419","137.50.19.137","10.8.0.6","1398","31088",""
"1166","1563559107.170432","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"1167","1563559107.206390","137.50.19.137","10.8.0.6","1398","31088",""
"1168","1563559107.206567","137.50.19.137","10.8.0.6","1398","31088",""
"1169","1563559107.206592","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"1170","1563559107.215949","137.50.19.137","10.8.0.6","1398","31088",""
"1171","1563559107.216122","137.50.19.137","10.8.0.6","1398","31088",""
"1172","1563559107.216147","10.8.0.6","137.50.19.137","52","65535","0.000025000"
"1173","1563559107.216247","137.50.19.137","10.8.0.6","1398","31088",""
"1174","1563559107.216337","137.50.19.137","10.8.0.6","1398","31088",""
"1175","1563559107.216350","10.8.0.6","137.50.19.137","52","65535","0.000013000"
"1176","1563559107.216436","137.50.19.137","10.8.0.6","1398","31088",""
"1177","1563559107.216519","137.50.19.137","10.8.0.6","1398","31088",""
"1178","1563559107.216531","10.8.0.6","137.50.19.137","52","65535","0.000012000"
"1179","1563559107.258539","137.50.19.137","10.8.0.6","1398","31088",""
"1180","1563559107.259119","137.50.19.137","10.8.0.6","1398","31088",""
"1181","1563559107.259151","10.8.0.6","137.50.19.137","52","65535","0.000032000"
"1182","1563559107.259258","137.50.19.137","10.8.0.6","1398","31088",""
"1183","1563559107.265530","137.50.19.137","10.8.0.6","1398","31088",""
"1184","1563559107.265564","10.8.0.6","137.50.19.137","52","65535","0.000034000"
"1185","1563559107.295848","137.50.19.137","10.8.0.6","1398","31088",""
"1186","1563559107.305174","137.50.19.137","10.8.0.6","1398","31088",""
"1187","1563559107.305198","10.8.0.6","137.50.19.137","52","65535","0.000024000"
"1188","1563559107.617300","137.50.19.137","10.8.0.6","1398","31088",""
"1189","1563559107.625563","137.50.19.137","10.8.0.6","1398","31088",""
"1190","1563559107.625598","10.8.0.6","137.50.19.137","52","65535","0.000035000"
"1191","1563559107.708180","137.50.19.137","10.8.0.6","1398","31088",""
"1192","1563559107.708360","137.50.19.137","10.8.0.6","1398","31088",""
"1193","1563559107.708386","10.8.0.6","137.50.19.137","52","65535","0.000026000"
"1194","1563559107.708487","137.50.19.137","10.8.0.6","1398","31088",""
"1195","1563559107.708639","137.50.19.137","10.8.0.6","1398","31088",""
"1196","1563559107.708655","10.8.0.6","137.50.19.137","52","65535","0.000016000"
"1197","1563559107.708748","137.50.19.137","10.8.0.6","926","31088",""
"1198","1563559107.708790","10.8.0.6","137.50.19.137","52","65535","0.000042000"
"1199","1563559107.711056","10.8.0.6","137.50.19.137","52","65535",""
"1200","1563559108.455721","137.50.19.137","10.8.0.6","83","31088","0.744665000"
"1201","1563559108.455779","10.8.0.6","137.50.19.137","40","0",""
"1202","1563559108.465167","137.50.19.137","10.8.0.6","52","31088",""
"1203","1563559108.465202","10.8.0.6","137.50.19.137","40","0",""
